claim_id,velocity_kmh,device_reuse_count,weather_match,claim_hour,claims_this_week,label
CLM05877,16.82,1,1,21,4,0
CLM05878,56.34,2,0,5,12,1
CLM05879,31.18,1,1,20,3,0
CLM05880,27.44,1,1,14,1,0
CLM05881,25.96,3,0,1,10,1
CLM05882,8.94,1,0,7,0,0
CLM05883,6.65,2,1,18,4,0
CLM05884,22.29,2,1,17,2,0
CLM05885,7.38,1,1,22,4,0
CLM05886,32.32,1,1,16,3,0
CLM05887,11.49,1,1,16,3,0
CLM05888,134.54,2,0,15,6,1
CLM05889,11.34,1,1,12,0,0
CLM05890,3.53,1,1,8,2,0
CLM05891,6.48,1,1,21,3,0
CLM05892,22.66,1,1,21,3,0
CLM05893,12.55,1,1,16,0,0
CLM05894,0.19,2,0,11,4,0
CLM05895,44.27,1,1,7,2,0
CLM05896,19.57,1,1,9,4,0
CLM05897,16.96,1,1,10,1,0
CLM05898,37.87,1,1,22,4,0
CLM05899,32.34,1,1,9,2,0
CLM05900,36.15,1,1,14,0,0
CLM05901,36.51,1,1,15,4,0
CLM05902,10.44,6,0,4,5,1
CLM05903,41.57,1,1,21,1,0
CLM05904,41.11,1,0,9,4,0
CLM05905,29.19,1,1,18,3,0
CLM05906,2.82,1,1,9,1,0
CLM05907,0.65,1,1,22,4,0
CLM05908,2.14,1,1,16,2,0
CLM05909,22.98,1,1,18,3,0
CLM05910,37.5,1,0,12,4,0
CLM05911,7.92,1,0,19,3,0
CLM05912,41.01,1,0,15,3,0
CLM05913,32.16,1,1,12,4,0
CLM05914,20.21,1,1,14,0,0
CLM05915,37.79,1,1,21,0,0
CLM05916,33.96,1,1,7,1,0
CLM05917,42.51,1,0,11,3,0
CLM05918,33.7,1,1,17,1,0
CLM05919,23.81,1,0,14,1,0
CLM05920,83.82,3,0,2,11,1
CLM05921,43.05,1,1,14,1,0
CLM05922,28.5,1,1,18,3,0
CLM05923,40.08,1,0,11,3,0
CLM05924,32.12,1,1,13,2,0
CLM05925,31.76,1,1,11,3,0
CLM05926,28.62,1,1,18,3,0
CLM05927,1.02,1,1,8,1,0
CLM05928,15.2,2,1,14,4,0
CLM05929,40.16,3,1,16,0,0
CLM05930,22.32,1,0,11,5,1
CLM05931,35.3,1,1,21,1,0
CLM05932,37.86,3,1,7,2,0
CLM05933,12.53,1,1,20,3,0
CLM05934,9.33,1,1,9,1,0
CLM05935,27.1,1,1,21,0,0
CLM05936,112.38,3,0,5,8,1
CLM05937,26.22,1,1,12,3,0
CLM05938,21.97,1,1,17,1,0
CLM05939,238.05,1,0,18,5,1
CLM05940,238.69,2,0,12,2,1
CLM05941,11.15,1,1,17,4,0
CLM05942,3.41,1,1,10,2,0
CLM05943,9.3,1,1,17,3,0
CLM05944,5.82,1,1,21,0,0
CLM05945,41.67,1,1,18,3,0
CLM05946,26.16,2,1,22,2,0
CLM05947,27.52,1,1,17,2,0
CLM05948,10.8,1,1,9,3,0
CLM05949,35.01,2,0,2,5,1
CLM05950,15.52,1,1,18,1,0
CLM05951,2.78,1,1,12,0,0
CLM05952,14.1,2,1,12,0,0
CLM05953,40.85,1,1,17,1,0
CLM05954,253.69,1,1,20,4,1
CLM05955,39.68,1,1,11,2,0
CLM05956,8.48,1,1,14,1,0
CLM05957,4.12,1,0,16,0,0
CLM05958,7.78,1,1,14,2,0
CLM05959,35.74,1,1,12,0,0
CLM05960,40.55,1,1,12,2,0
CLM05961,14.26,1,1,16,3,0
CLM05962,11.38,1,0,14,1,0
CLM05963,18.3,1,0,9,0,0
CLM05964,13.62,2,0,15,4,0
CLM05965,21.28,1,1,20,1,0
CLM05966,19.24,1,1,14,2,0
CLM05967,5.22,1,1,12,4,0
CLM05968,8.15,1,0,7,1,1
CLM05969,12.21,1,0,5,5,1
CLM05970,27.11,1,1,9,4,0
CLM05971,18.55,1,1,10,4,0
CLM05972,23.6,1,0,2,2,1
CLM05973,17.66,1,1,13,0,0
CLM05974,6.82,1,1,19,3,0
CLM05975,41.66,8,0,15,4,1
CLM05976,27.63,1,0,19,1,1
CLM05977,35.69,1,1,7,0,0
CLM05978,9.27,1,1,14,2,0
CLM05979,11.86,1,1,22,0,0
CLM05980,23.37,1,1,22,3,0
CLM05981,31.65,1,1,21,1,0
CLM05982,37.15,1,1,19,0,0
CLM05983,29.8,2,1,9,0,0
CLM05984,38.37,1,1,17,3,0
CLM05985,43.7,2,1,19,1,0
CLM05986,20.77,3,1,19,7,1
CLM05987,26.87,1,1,14,1,0
CLM05988,11.15,1,1,22,0,0
CLM05989,14.32,1,1,22,0,0
CLM05990,2.19,1,1,13,2,0
CLM05991,1.38,1,1,22,2,0
CLM05992,31.31,1,1,12,1,0
CLM05993,26.99,1,1,12,1,0
CLM05994,40.02,2,1,11,2,0
CLM05995,15.19,1,1,10,1,0
CLM05996,5.14,1,1,7,1,0
CLM05997,23.37,1,1,20,3,0
CLM05998,40.9,1,1,19,4,0
CLM05999,8.66,2,1,8,2,0
