claim_type,zone,hour_of_day,day_of_week,days_since_joining,claims_last_30_days,worker_age,claim_amount_inr,velocity_kmh,velocity_flag,device_accounts_today,device_flag,weather_matches_claim,weather_flag,actual_aqi,claimed_aqi_severe,actual_rainfall_mm,actual_temp_c,zone_claims_last_hour,mins_since_shift_start,photo_submitted,is_fraud,claim_type_enc,zone_enc
flood,Koramangala,23,2,15,0,27,3009.43,20.57,0,1,0,1,0,113,0,67.24,32.75,4,49.23,1,0,1,5
poor_aqi,Indiranagar,16,0,267,5,26,613.49,1.32,0,1,0,1,0,114,1,3.67,33.47,3,283.74,1,0,3,3
rain_damage,Jayanagar,23,0,48,2,34,2140.19,1.47,0,1,0,1,0,45,0,28.23,28.55,2,288.24,1,0,4,4
flood,Whitefield,2,6,2,1,29,2352.47,16.39,0,1,0,0,1,34,0,73.66,28.89,2,66.24,1,0,1,7
extreme_heat,Indiranagar,0,4,152,1,38,774.3,17.85,0,1,0,1,0,39,0,12.8,43.29,4,240.57,0,0,0,3
rain_damage,Hebbal,16,1,51,1,30,1041.56,15.6,0,1,0,1,0,89,0,40.33,24.24,2,272.75,1,0,4,2
flood,Hebbal,8,2,547,1,30,9254.26,103.55,1,3,1,0,1,105,0,38.25,29.61,2,0.88,0,1,1,2
poor_aqi,Jayanagar,15,1,85,2,28,652.42,18.56,0,1,0,1,0,106,0,11.11,15.19,4,120.59,1,0,3,4
extreme_heat,Marathahalli,1,5,39,2,23,480.11,16.96,0,1,0,1,0,42,0,9.46,32.69,3,174.18,1,0,0,6
natural_disaster,Hebbal,10,4,8,2,35,8229.21,22.18,0,1,0,1,0,37,0,2.92,21.63,1,194.73,0,0,2,2
rain_damage,Jayanagar,17,4,128,1,29,1670.45,24.62,0,1,0,1,0,93,0,22.45,22.02,4,288.59,1,0,4,4
rain_damage,BTM_Layout,20,6,4,3,30,782.6,18.94,0,1,0,1,0,112,0,48.48,32.11,5,10.94,1,0,4,0
flood,Indiranagar,19,6,1,2,26,7127.8,134.61,1,1,0,0,1,42,0,34.66,27.11,3,595.91,0,1,1,3
flood,Indiranagar,12,5,159,0,31,4449.6,11.15,0,1,0,1,0,48,0,69.99,24.43,1,50.18,0,0,1,3
extreme_heat,Koramangala,1,1,100,1,23,792.71,7.69,0,1,0,1,0,98,0,0.86,41.24,3,152.55,1,0,0,5
rain_damage,Indiranagar,1,2,52,2,31,2092.55,15.47,0,1,0,1,0,75,0,73.66,18.52,2,119.81,1,0,4,3
natural_disaster,Electronic_City,0,0,183,4,32,7734.12,21.58,0,1,0,1,0,82,0,6.69,37.18,2,282.31,1,0,2,1
flood,Hebbal,12,3,150,1,35,4636.82,16.85,0,1,0,1,0,45,0,75.11,33.8,4,200.47,1,0,1,2
extreme_heat,Indiranagar,11,4,858,2,35,888.86,166.45,1,1,0,1,0,49,0,6.32,49.34,11,2.73,0,1,0,3
poor_aqi,Electronic_City,13,2,48,1,30,368.79,9.96,0,1,0,1,0,182,0,1.47,22.45,0,282.16,1,0,3,1
rain_damage,Marathahalli,20,5,86,1,27,1055.08,24.53,0,1,0,1,0,45,0,14.38,20.87,5,345.24,0,0,4,6
extreme_heat,BTM_Layout,8,5,17,0,28,915.56,22.81,0,1,0,1,0,110,0,9.3,36.15,1,174.29,0,0,0,0
flood,Indiranagar,9,2,20,2,40,4568.52,4.71,0,1,0,1,0,92,0,48.99,27.03,1,254.35,1,0,1,3
flood,BTM_Layout,14,3,411,1,18,3508.25,114.81,1,1,0,0,1,75,0,38.88,24.4,5,1.47,1,1,1,0
poor_aqi,Jayanagar,5,3,431,0,32,334.47,24.33,0,2,0,1,0,136,1,5.26,22.14,3,242.26,1,0,3,4
poor_aqi,BTM_Layout,17,4,160,2,38,538.03,18.97,0,1,0,0,1,146,1,12.68,27.78,6,293.61,0,0,3,0
flood,Marathahalli,19,1,70,2,34,3259.31,0.38,0,1,0,1,0,75,0,54.59,27.96,3,70.08,1,0,1,6
rain_damage,Koramangala,21,1,31,0,23,1143.66,15.12,0,1,0,1,0,73,0,22.75,34.08,0,52.11,1,0,4,5
poor_aqi,Hebbal,0,5,243,1,25,1368.07,3.62,0,4,1,1,0,93,1,14.25,31.14,0,1.01,0,1,3,2
extreme_heat,Electronic_City,4,1,54,3,29,784.88,1.1,0,1,0,1,0,73,0,0.62,36.22,0,304.66,1,0,0,1
extreme_heat,Indiranagar,19,1,49,2,24,2623.48,90.45,1,1,0,0,1,105,0,13.77,24.42,4,2.51,0,1,0,3
natural_disaster,Jayanagar,5,2,101,1,35,4154.52,18.88,0,1,0,1,0,64,0,10.9,30.69,1,203.77,1,0,2,4
flood,Electronic_City,0,5,136,1,37,5465.77,4.34,0,1,0,1,0,50,0,19.92,26.78,2,399.85,1,0,1,1
flood,Hebbal,3,1,116,3,33,4013.22,10.37,0,1,0,1,0,56,0,68.86,29.43,1,224.29,0,0,1,2
extreme_heat,BTM_Layout,7,2,88,1,33,903.82,131.14,1,1,0,0,1,102,0,14.39,39.81,5,0.21,0,1,0,0
natural_disaster,Marathahalli,6,2,224,1,35,8548.12,16.51,0,2,0,1,0,79,0,0.07,23.98,1,336.37,0,0,2,6
rain_damage,Hebbal,8,5,78,0,39,1248.08,20.18,0,1,0,1,0,79,0,69.52,29.27,5,205.79,0,0,4,2
poor_aqi,BTM_Layout,14,6,156,1,26,851.76,17.33,0,1,0,1,0,147,0,6.8,28.34,0,42.78,1,0,3,0
natural_disaster,Jayanagar,17,3,19,0,23,8993.69,24.08,0,1,0,1,0,69,0,14.19,30.46,3,259.9,0,0,2,4
natural_disaster,Electronic_City,4,5,71,2,23,4671.32,11.79,0,1,0,1,0,54,0,9.24,33.11,4,166.12,1,0,2,1
natural_disaster,Whitefield,0,4,239,1,35,19452.67,15.51,0,1,0,1,0,44,0,7.05,27.53,7,494.22,0,1,2,7
extreme_heat,Marathahalli,21,1,45,4,22,1858.18,211.49,1,5,1,0,1,102,0,11.5,33.43,4,0.14,0,1,0,6
natural_disaster,Jayanagar,2,6,10,0,27,16195.87,262.46,1,1,0,0,1,54,0,2.34,25.81,9,520.09,0,1,2,4
extreme_heat,Marathahalli,14,4,200,1,32,629.03,5.07,0,1,0,1,0,105,0,14.72,32.13,3,396.95,1,0,0,6
rain_damage,Electronic_City,9,3,6,2,27,1562.04,3.9,0,1,0,1,0,62,0,63.45,30.25,2,343.56,0,0,4,1
extreme_heat,Whitefield,3,2,36,0,21,2964.46,1.97,0,4,1,0,1,59,0,10.17,26.23,10,0.83,0,1,0,7
flood,Hebbal,15,3,57,2,18,3651.58,13.93,0,1,0,1,0,96,0,79.85,29.44,4,325.28,1,0,1,2
natural_disaster,Hebbal,11,6,62,3,18,5514.63,3.79,0,1,0,1,0,42,0,1.33,32.79,0,235.07,0,0,2,2
rain_damage,Jayanagar,3,4,85,1,30,1029.07,0.86,0,1,0,1,0,112,0,17.08,28.48,0,377.83,1,0,4,4
poor_aqi,BTM_Layout,7,6,253,1,22,677.54,8.36,0,1,0,1,0,74,0,2.32,30.62,1,287.51,1,0,3,0
poor_aqi,BTM_Layout,9,5,46,1,26,463.65,20.26,0,1,0,1,0,148,0,13.57,23.69,2,349.73,1,0,3,0
extreme_heat,Whitefield,11,0,193,0,28,786.88,9.08,0,1,0,1,0,59,0,9.74,38.03,2,340.27,1,0,0,7
poor_aqi,BTM_Layout,6,3,3,0,25,594.16,13.23,0,1,0,1,0,84,1,1.82,23.87,1,27.66,1,0,3,0
rain_damage,Marathahalli,20,1,206,3,31,896.67,12.02,0,1,0,1,0,117,0,18.55,24.42,0,248.11,1,0,4,6
poor_aqi,Jayanagar,21,3,299,0,18,521.4,13.38,0,1,0,1,0,167,1,2.45,32.6,2,70.77,1,0,3,4
rain_damage,Jayanagar,23,3,198,3,22,2190.0,4.82,0,1,0,1,0,76,0,33.01,22.58,2,254.35,1,0,4,4
flood,Electronic_City,23,5,245,1,27,3488.69,172.56,1,3,1,1,0,65,0,48.95,25.82,10,555.82,0,1,1,1
poor_aqi,BTM_Layout,2,5,99,1,18,454.0,14.42,0,1,0,1,0,75,0,11.27,27.89,2,45.84,1,0,3,0
flood,BTM_Layout,1,3,757,2,43,3586.23,156.97,1,1,0,1,0,59,0,52.86,34.19,11,2.72,1,1,1,0
flood,Electronic_City,23,1,381,0,30,2052.69,22.7,0,1,0,1,0,71,0,25.73,25.71,3,325.8,0,0,1,1
extreme_heat,Electronic_City,20,5,132,0,20,1751.01,198.46,1,1,0,0,1,117,0,10.48,30.97,3,580.49,0,1,0,1
rain_damage,Electronic_City,1,2,239,1,18,906.57,13.33,0,1,0,1,0,57,0,24.47,24.33,0,276.68,1,0,4,1
flood,Hebbal,17,2,768,0,28,5355.45,3.1,0,1,0,1,0,116,0,23.84,29.01,2,205.3,1,0,1,2
poor_aqi,Marathahalli,3,5,74,2,38,411.76,2.49,0,1,0,1,0,98,1,13.96,18.26,1,67.29,0,0,3,6
flood,Koramangala,23,2,171,1,25,2462.03,11.48,0,1,0,1,0,82,0,52.09,32.5,3,37.08,0,0,1,5
poor_aqi,Jayanagar,9,1,23,1,28,369.75,1.86,0,1,0,0,1,83,0,7.35,22.59,1,225.74,0,0,3,4
extreme_heat,Whitefield,10,1,450,1,27,1115.94,2.33,0,1,0,1,0,40,0,4.05,36.58,2,209.8,1,0,0,7
extreme_heat,Koramangala,5,5,302,1,31,842.81,13.2,0,1,0,1,0,65,0,0.57,34.7,3,290.65,1,0,0,5
rain_damage,Indiranagar,9,2,166,1,31,1136.95,12.25,0,1,0,1,0,113,0,33.49,31.98,5,344.21,1,0,4,3
natural_disaster,Whitefield,12,2,130,2,28,4504.25,8.23,0,1,0,1,0,89,0,8.12,28.19,3,342.8,0,0,2,7
rain_damage,Hebbal,16,5,20,3,38,1120.42,21.18,0,1,0,1,0,64,0,42.63,29.15,1,289.05,1,0,4,2
poor_aqi,Hebbal,7,6,108,0,27,770.04,17.86,0,1,0,1,0,93,1,2.65,20.43,0,273.05,1,0,3,2
extreme_heat,Whitefield,2,1,90,0,21,931.89,5.35,0,1,0,1,0,95,0,13.5,32.76,4,336.86,1,0,0,7
rain_damage,Electronic_City,21,4,109,0,24,1191.17,13.04,0,1,0,1,0,108,0,78.02,21.7,2,253.88,0,0,4,1
poor_aqi,Hebbal,1,3,68,2,32,606.07,1.52,0,1,0,0,1,80,1,0.54,27.25,2,39.39,1,0,3,2
natural_disaster,Hebbal,17,4,175,3,23,6664.99,5.53,0,4,1,1,0,101,0,6.73,32.85,2,466.67,1,1,2,2
poor_aqi,Indiranagar,22,5,321,2,18,1649.1,9.11,0,2,0,0,1,110,0,9.2,26.31,9,2.37,1,1,3,3
extreme_heat,Electronic_City,19,0,505,3,31,507.28,18.45,0,1,0,1,0,76,0,3.43,39.25,1,370.74,1,0,0,1
extreme_heat,Indiranagar,3,4,168,1,34,581.68,15.5,0,1,0,1,0,75,0,14.36,34.71,0,218.18,1,0,0,3
natural_disaster,Whitefield,6,1,447,0,22,16957.26,272.64,1,2,0,0,1,76,0,9.73,24.03,5,581.15,0,1,2,7
rain_damage,Whitefield,16,0,288,0,32,4915.33,267.35,1,3,1,1,0,90,0,44.22,20.35,6,575.76,0,1,4,7
poor_aqi,Marathahalli,20,1,64,1,20,474.92,18.36,0,1,0,1,0,144,0,0.77,27.1,4,187.56,1,0,3,6
rain_damage,BTM_Layout,0,3,91,0,27,845.15,8.42,0,1,0,0,1,51,0,63.64,17.21,1,244.94,1,0,4,0
extreme_heat,Hebbal,3,2,86,1,28,1018.23,2.77,0,1,0,1,0,68,0,3.25,38.17,4,146.09,0,0,0,2
flood,Jayanagar,20,6,375,0,32,3313.48,6.37,0,1,0,1,0,116,0,77.35,35.49,3,31.28,0,0,1,4
natural_disaster,Jayanagar,8,4,247,3,26,3539.33,4.53,0,2,0,1,0,101,0,7.16,30.91,4,252.3,1,0,2,4
rain_damage,Indiranagar,1,1,68,2,32,1684.83,7.77,0,1,0,1,0,100,0,34.91,27.69,1,80.84,0,0,4,3
natural_disaster,Marathahalli,15,2,84,1,33,8682.69,5.07,0,1,0,1,0,32,0,10.86,23.96,1,120.51,0,0,2,6
flood,Jayanagar,20,6,413,1,32,5978.22,15.35,0,2,0,1,0,64,0,29.3,26.88,2,78.21,1,0,1,4
rain_damage,Jayanagar,5,1,198,2,22,4538.94,11.45,0,2,0,1,0,34,0,34.75,28.02,7,0.06,0,1,4,4
extreme_heat,Whitefield,17,4,178,3,27,570.01,2.86,0,2,0,0,1,46,0,13.46,31.2,6,201.28,0,0,0,7
flood,Electronic_City,16,3,31,0,28,3450.2,12.44,0,1,0,1,0,68,0,40.93,26.86,2,395.19,0,0,1,1
flood,BTM_Layout,14,4,71,3,33,2948.5,0.06,0,2,0,1,0,106,0,75.59,20.9,2,256.85,1,0,1,0
natural_disaster,Whitefield,3,2,298,1,29,4580.26,7.7,0,1,0,1,0,50,0,3.26,26.56,2,167.49,1,0,2,7
poor_aqi,Hebbal,11,0,231,0,25,468.89,0.55,0,1,0,1,0,56,0,4.97,22.41,3,323.65,1,0,3,2
extreme_heat,Whitefield,19,5,34,3,18,455.86,15.76,0,1,0,1,0,38,0,5.66,37.54,1,204.7,1,0,0,7
extreme_heat,BTM_Layout,7,4,4,0,33,1626.19,19.5,0,1,0,0,1,99,0,14.26,34.26,2,585.72,0,1,0,0
poor_aqi,Jayanagar,11,1,20,0,21,487.79,6.44,0,1,0,1,0,114,0,14.77,27.21,1,171.03,1,0,3,4
extreme_heat,Whitefield,12,3,259,1,26,1012.48,19.87,0,1,0,0,1,44,0,8.08,30.7,2,276.54,1,0,0,7
natural_disaster,Jayanagar,17,5,328,0,32,6807.11,8.48,0,1,0,1,0,60,0,12.89,32.31,3,39.15,0,0,2,4
flood,Hebbal,15,3,48,3,37,9282.43,171.7,1,4,1,0,1,34,0,69.8,32.24,2,2.69,0,1,1,2
poor_aqi,Koramangala,19,2,342,1,29,458.48,19.02,0,1,0,1,0,159,0,14.63,27.83,0,192.62,1,0,3,5
extreme_heat,Hebbal,0,3,66,4,21,579.51,8.09,0,1,0,1,0,33,0,5.32,35.99,4,111.41,1,0,0,2
rain_damage,BTM_Layout,18,1,10,2,31,4179.28,10.27,0,5,1,0,1,82,0,51.2,32.96,3,2.32,1,1,4,0
natural_disaster,BTM_Layout,19,4,67,0,28,6194.78,16.56,0,1,0,1,0,56,0,7.49,23.29,5,43.55,0,0,2,0
rain_damage,Hebbal,9,1,61,3,22,1351.62,16.53,0,1,0,0,1,64,0,24.41,28.91,1,539.71,0,1,4,2
natural_disaster,Whitefield,5,1,235,1,27,3686.37,21.59,0,1,0,1,0,105,0,4.64,28.51,2,363.23,1,0,2,7
flood,Marathahalli,4,4,103,0,27,2570.35,16.92,0,1,0,1,0,100,0,28.62,18.91,2,352.84,1,0,1,6
rain_damage,Electronic_City,10,5,12,0,18,1907.61,23.84,0,1,0,1,0,103,0,70.62,35.33,2,156.96,1,0,4,1
natural_disaster,BTM_Layout,19,1,285,1,18,8643.27,18.36,0,1,0,1,0,51,0,2.99,24.44,1,47.51,0,0,2,0
rain_damage,Electronic_City,0,3,67,1,30,1020.28,13.43,0,1,0,0,1,69,0,12.73,17.92,2,154.51,0,0,4,1
natural_disaster,Hebbal,0,3,21,0,24,6127.7,13.27,0,1,0,1,0,96,0,10.18,25.45,3,181.2,1,0,2,2
flood,Hebbal,10,1,450,2,27,4899.9,10.11,0,1,0,1,0,88,0,58.59,19.76,2,259.59,1,0,1,2
rain_damage,Whitefield,2,2,196,0,30,2201.74,13.01,0,1,0,1,0,99,0,47.2,24.63,2,290.09,1,0,4,7
rain_damage,Koramangala,11,5,383,1,30,1988.85,0.02,0,1,0,1,0,31,0,45.77,34.61,1,271.86,1,0,4,5
extreme_heat,Indiranagar,7,1,191,0,42,665.47,96.25,1,3,1,1,0,81,0,2.1,33.21,4,1.03,1,1,0,3
extreme_heat,Hebbal,2,0,299,1,37,616.76,9.05,0,1,0,1,0,90,0,5.12,34.47,0,42.45,1,0,0,2
extreme_heat,Hebbal,14,2,357,1,30,889.4,8.64,0,1,0,1,0,82,0,0.62,29.23,3,52.64,0,0,0,2
flood,Hebbal,4,0,150,2,33,3084.06,13.39,0,1,0,1,0,81,0,38.05,34.05,3,295.88,1,0,1,2
flood,Electronic_City,5,6,180,0,33,2609.83,24.38,0,1,0,1,0,83,0,74.73,20.48,2,168.42,0,0,1,1
flood,Electronic_City,5,4,12,2,18,3837.17,6.42,0,1,0,1,0,39,0,46.59,28.07,3,342.45,0,0,1,1
poor_aqi,Jayanagar,15,5,313,1,21,323.74,6.1,0,1,0,1,0,162,1,8.65,28.32,3,362.76,1,0,3,4
rain_damage,Whitefield,11,2,320,2,31,1586.1,4.99,0,1,0,0,1,74,0,58.76,32.5,3,2.83,0,1,4,7
extreme_heat,Hebbal,4,6,173,2,31,1388.23,208.85,1,2,0,0,1,99,0,1.33,42.56,2,499.82,0,1,0,2
poor_aqi,Marathahalli,23,4,295,2,22,401.93,2.98,0,2,0,1,0,191,1,12.75,32.62,2,370.15,1,0,3,6
poor_aqi,Indiranagar,10,0,119,3,35,361.93,10.03,0,1,0,1,0,171,0,12.34,29.16,3,328.99,1,0,3,3
flood,Jayanagar,16,6,17,2,23,2753.71,3.0,0,1,0,1,0,79,0,21.96,26.49,1,85.62,1,0,1,4
flood,Whitefield,15,2,87,1,20,2319.45,2.46,0,1,0,1,0,92,0,76.34,31.49,4,324.01,1,0,1,7
flood,BTM_Layout,13,6,193,2,23,7366.67,9.25,0,1,0,1,0,50,0,58.52,36.86,8,432.55,0,1,1,0
flood,Indiranagar,1,4,324,3,32,3772.6,160.66,1,2,0,1,0,46,0,47.44,28.01,8,1.2,1,1,1,3
flood,Whitefield,10,3,259,3,30,3742.07,7.18,0,1,0,1,0,38,0,24.62,34.02,1,294.56,1,0,1,7
flood,Hebbal,3,3,8,1,26,5530.28,19.79,0,1,0,1,0,96,0,46.56,27.11,5,81.29,0,0,1,2
flood,Electronic_City,8,0,98,0,27,2153.98,0.83,0,1,0,1,0,88,0,57.66,19.7,2,186.86,1,0,1,1
flood,Jayanagar,5,0,119,3,32,4703.35,14.58,0,1,0,1,0,54,0,14.6,30.86,1,167.58,0,0,1,4
natural_disaster,Indiranagar,9,1,281,0,31,3034.32,0.12,0,1,0,1,0,105,0,6.59,22.23,1,233.18,1,0,2,3
natural_disaster,Electronic_City,7,0,161,0,31,7989.29,22.93,0,1,0,1,0,60,0,2.53,32.87,1,49.62,1,0,2,1
natural_disaster,Koramangala,2,0,189,3,18,8841.28,23.92,0,1,0,1,0,86,0,12.98,28.27,2,262.62,1,0,2,5
poor_aqi,Marathahalli,7,6,75,0,18,463.47,11.14,0,1,0,1,0,175,0,8.61,25.41,0,71.6,0,0,3,6
natural_disaster,Hebbal,17,0,62,1,26,4151.68,13.82,0,1,0,1,0,117,0,0.35,29.17,0,218.29,1,0,2,2
natural_disaster,Whitefield,13,6,48,2,25,8212.6,22.99,0,1,0,1,0,101,0,8.28,32.0,3,69.15,1,0,2,7
natural_disaster,Whitefield,8,5,1250,2,22,7299.78,0.59,0,1,0,1,0,40,0,3.37,24.67,1,10.93,1,0,2,7
flood,Hebbal,22,0,56,2,38,2065.29,21.4,0,1,0,1,0,72,0,36.0,21.58,2,208.07,1,0,1,2
natural_disaster,Jayanagar,7,2,38,4,25,5460.32,6.74,0,1,0,1,0,113,0,7.15,29.07,0,40.13,1,0,2,4
natural_disaster,BTM_Layout,22,2,98,2,32,3322.84,3.8,0,1,0,1,0,34,0,1.02,13.83,2,204.15,1,0,2,0
flood,Marathahalli,13,0,0,2,31,3131.51,4.95,0,2,0,1,0,99,0,48.45,36.97,0,220.14,1,0,1,6
flood,Marathahalli,20,2,119,1,26,2619.52,21.74,0,1,0,1,0,60,0,36.96,26.04,0,251.03,1,0,1,6
natural_disaster,Indiranagar,2,2,241,1,27,8383.66,15.33,0,1,0,1,0,104,0,6.25,31.93,2,45.26,1,0,2,3
extreme_heat,Indiranagar,19,0,5,2,23,905.7,6.04,0,1,0,1,0,57,0,0.75,29.18,4,224.17,0,0,0,3
rain_damage,Indiranagar,14,3,98,2,27,1003.95,22.46,0,1,0,1,0,30,0,66.83,32.43,0,43.39,1,0,4,3
flood,Marathahalli,3,2,100,2,20,3437.21,4.29,0,1,0,1,0,59,0,20.89,22.25,2,14.42,1,0,1,6
extreme_heat,Hebbal,17,2,148,0,27,945.2,1.5,0,1,0,1,0,51,0,9.02,30.09,6,500.27,0,1,0,2
natural_disaster,Koramangala,3,3,333,2,28,4589.28,3.55,0,1,0,1,0,35,0,5.26,27.09,1,179.07,1,0,2,5
poor_aqi,Marathahalli,8,6,656,2,35,588.47,1.87,0,1,0,1,0,195,0,2.19,26.12,0,226.88,0,0,3,6
rain_damage,Marathahalli,0,3,117,1,26,1831.05,6.54,0,1,0,1,0,36,0,29.75,39.04,1,253.1,1,0,4,6
extreme_heat,Jayanagar,20,0,55,2,25,695.53,24.25,0,1,0,1,0,67,0,4.56,29.92,3,21.24,0,0,0,4
poor_aqi,Jayanagar,19,4,52,0,40,582.53,22.55,0,1,0,1,0,133,0,2.07,36.02,2,217.57,1,0,3,4
rain_damage,Indiranagar,11,3,186,0,22,4312.88,234.8,1,2,0,0,1,44,0,52.73,27.35,10,1.54,0,1,4,3
natural_disaster,Whitefield,14,3,42,0,26,6251.79,15.58,0,2,0,0,1,56,0,9.69,23.3,1,497.49,0,1,2,7
extreme_heat,Electronic_City,20,0,118,1,30,2718.52,151.31,1,4,1,0,1,80,0,14.63,19.83,0,483.81,0,1,0,1
poor_aqi,BTM_Layout,13,5,7,0,24,317.17,17.4,0,1,0,1,0,198,1,4.93,24.84,3,36.03,1,0,3,0
poor_aqi,Marathahalli,10,1,296,2,33,868.0,8.35,0,1,0,1,0,178,0,12.91,29.82,1,331.44,1,0,3,6
extreme_heat,Hebbal,11,5,0,3,33,2908.32,181.8,1,1,0,0,1,51,0,14.78,26.52,4,508.35,0,1,0,2
poor_aqi,Marathahalli,10,3,174,0,24,428.06,18.61,0,1,0,1,0,176,0,11.84,28.37,1,227.06,1,0,3,6
flood,Hebbal,8,6,112,2,19,12396.91,150.11,1,1,0,0,1,32,0,75.95,31.4,5,493.75,0,1,1,2
poor_aqi,Indiranagar,15,2,84,1,38,1436.39,6.81,0,5,1,1,0,126,1,5.9,24.17,14,485.97,0,1,3,3
flood,Marathahalli,13,2,31,1,40,7651.13,177.58,1,1,0,0,1,64,0,16.71,28.17,6,537.58,0,1,1,6
natural_disaster,Koramangala,10,3,49,2,27,3092.61,19.69,0,1,0,1,0,71,0,12.08,25.78,3,188.62,1,0,2,5
flood,Electronic_City,7,5,120,0,21,3612.72,8.19,0,5,1,0,1,82,0,5.8,34.87,1,542.55,0,1,1,1
extreme_heat,BTM_Layout,3,3,68,4,28,972.04,14.41,0,1,0,1,0,80,0,12.11,40.05,0,89.42,1,0,0,0
extreme_heat,Koramangala,11,1,189,2,30,482.74,3.79,0,1,0,1,0,110,0,9.14,38.38,0,185.02,1,0,0,5
poor_aqi,Indiranagar,7,1,210,1,33,730.35,17.47,0,1,0,1,0,104,0,9.57,27.96,2,223.98,1,0,3,3
rain_damage,Indiranagar,1,4,47,1,41,3746.93,10.84,0,1,0,0,1,76,0,3.83,24.38,4,0.42,0,1,4,3
extreme_heat,Whitefield,0,1,162,1,28,483.44,12.64,0,1,0,1,0,54,0,10.36,30.97,0,293.01,1,0,0,7
rain_damage,Indiranagar,21,0,162,1,23,2101.53,16.02,0,1,0,1,0,65,0,72.51,26.94,1,204.68,1,0,4,3
extreme_heat,Indiranagar,8,0,146,2,23,742.04,21.21,0,1,0,1,0,111,0,13.24,26.12,2,175.86,1,0,0,3
natural_disaster,Whitefield,5,5,9,2,31,8822.03,20.79,0,1,0,1,0,73,0,14.64,27.94,1,336.35,1,0,2,7
poor_aqi,Indiranagar,13,6,39,0,31,619.98,7.41,0,1,0,0,1,150,0,11.05,24.22,3,320.47,0,0,3,3
poor_aqi,Koramangala,1,3,72,1,29,652.49,2.56,0,1,0,1,0,198,1,14.1,23.31,2,28.53,0,0,3,5
extreme_heat,Electronic_City,10,4,184,2,21,930.35,22.2,0,1,0,1,0,57,0,12.22,32.6,1,46.14,1,0,0,1
flood,Electronic_City,14,5,95,0,26,4075.7,13.45,0,1,0,1,0,113,0,64.06,31.72,3,77.93,0,0,1,1
poor_aqi,Whitefield,13,2,665,1,33,532.99,9.55,0,1,0,1,0,173,0,0.69,22.74,1,83.12,1,0,3,7
rain_damage,Electronic_City,10,2,457,2,29,1548.86,181.99,1,1,0,1,0,66,0,33.25,27.9,4,445.29,0,1,4,1
extreme_heat,BTM_Layout,21,3,151,0,19,916.4,9.98,0,1,0,1,0,61,0,2.22,32.5,3,291.18,1,0,0,0
flood,Hebbal,9,2,34,1,41,2783.14,12.04,0,1,0,0,1,102,0,35.21,30.76,1,240.34,0,0,1,2
rain_damage,Marathahalli,12,3,188,0,30,1278.18,22.34,0,1,0,1,0,88,0,40.93,27.28,1,218.5,1,0,4,6
natural_disaster,Marathahalli,19,1,54,1,21,4379.34,7.61,0,1,0,1,0,119,0,5.44,32.14,2,216.21,1,0,2,6
poor_aqi,Whitefield,9,2,145,1,22,439.22,24.93,0,1,0,0,1,151,1,9.07,32.0,1,334.5,1,0,3,7
flood,Marathahalli,14,2,119,0,34,3537.24,12.23,0,1,0,1,0,67,0,37.83,21.32,2,333.93,1,0,1,6
poor_aqi,Marathahalli,4,3,117,0,28,370.24,11.54,0,1,0,1,0,100,0,7.03,34.6,1,21.25,0,0,3,6
extreme_heat,Jayanagar,14,3,134,0,45,787.48,12.8,0,1,0,0,1,83,0,6.5,30.46,0,563.7,0,1,0,4
natural_disaster,Jayanagar,15,2,181,4,18,16184.69,17.47,0,4,1,1,0,105,0,5.79,25.89,11,565.03,0,1,2,4
rain_damage,Whitefield,17,0,226,2,30,2148.11,13.88,0,1,0,1,0,75,0,11.53,39.5,2,108.25,1,0,4,7
poor_aqi,Whitefield,14,4,80,0,34,373.6,1.23,0,1,0,1,0,174,0,13.14,30.77,2,199.61,0,0,3,7
rain_damage,Marathahalli,15,4,476,1,34,2033.58,21.49,0,1,0,1,0,104,0,42.91,26.76,0,287.31,1,0,4,6
poor_aqi,Marathahalli,9,1,57,2,28,727.99,6.28,0,1,0,1,0,136,0,4.21,31.42,1,290.63,0,0,3,6
flood,Electronic_City,0,6,81,0,28,2590.87,2.36,0,1,0,1,0,39,0,52.71,34.29,5,312.14,1,0,1,1
rain_damage,Whitefield,4,2,93,1,23,1761.99,11.3,0,2,0,1,0,56,0,17.04,28.08,3,244.08,1,0,4,7
poor_aqi,Hebbal,10,4,16,0,25,1817.29,87.79,1,1,0,0,1,160,1,8.02,32.83,6,517.8,0,1,3,2
flood,Indiranagar,18,3,134,2,24,4999.46,9.34,0,1,0,1,0,87,0,42.93,29.02,1,147.8,1,0,1,3
poor_aqi,Indiranagar,10,5,37,0,28,665.22,6.15,0,1,0,1,0,133,0,1.88,32.38,2,271.11,1,0,3,3
poor_aqi,Hebbal,3,0,85,2,22,756.23,14.16,0,2,0,1,0,82,1,8.11,28.05,2,77.16,1,0,3,2
poor_aqi,Hebbal,17,3,111,2,27,713.04,4.89,0,1,0,1,0,88,0,12.42,20.19,0,295.64,1,0,3,2
natural_disaster,Whitefield,19,1,196,0,37,8201.71,15.49,0,1,0,1,0,97,0,12.23,27.1,1,282.83,1,0,2,7
natural_disaster,Indiranagar,0,0,38,0,34,5554.84,2.82,0,1,0,1,0,82,0,12.69,31.59,1,190.59,1,0,2,3
flood,Koramangala,4,0,116,0,28,10468.28,157.37,1,2,0,0,1,65,0,44.64,22.36,0,470.92,0,1,1,5
